Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotVec[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  1.100000000000000e+00,  1.875012527205502e-01, -3.356811748720612e-01,  1.181413326768959e-01, -1.071731578550210e+00, -2.037042571195917e+00,  6.520520936823004e-01,  3.996806360049973e-15, -2.775559972256926e-16, -4.565637390406324e-03,  1.371137661911880e-14, -5.950848475990022e-14, -1.462907089173623e-02,  2.209405254591573e-14, -1.342296961206639e-13, -2.583329176264197e-02,  3.375272286369538e-14, -2.067076703667266e-13, -3.716908540196821e-02,  4.180390107916132e-14, -2.833838154828406e-13, -4.794700073660442e-02,  5.285419741231581e-14, -3.494095498050521e-13, -5.867472732806053e-02,  5.679767774840888e-14, -4.241781603106978e-13, -6.425392802547646e-02, -5.551193766781352e-17,  4.996074390103216e-16,  1.843933254003671e-02, -8.881910026850160e-16, -1.720870067702219e-15,  1.843933254003707e-02,  0.000000000000000e+00,  1.193506659857991e-15,  1.843933254003585e-02, -4.996074390103216e-16, -4.440955013425081e-16,  1.843933254003646e-02,  6.106313143459487e-16,  1.054726815688457e-15,  1.843933254003621e-02, -3.330716260068812e-16,  7.216551896815758e-16,  1.843933254003693e-02, -8.326672684688674e-16,  8.326672684688674e-17
  1.110000000000000e+00,  1.818920176075778e-01, -3.385854301260781e-01,  1.145944203987893e-01, -1.080523623393797e+00, -2.037674114992071e+00,  6.281908836907635e-01,  4.496407155056220e-15,  8.881791911222163e-16, -4.565637390406991e-03,  1.226807381710630e-14, -6.161792731668773e-14, -1.462907089173529e-02,  2.314879374785642e-14, -1.319814319796850e-13, -2.583329176264299e-02,  3.303103635509662e-14, -2.085118866382234e-13, -3.716908540196814e-02,  4.285871398819726e-14, -2.824955519804945e-13, -4.794700073660408e-02,  5.241004449288461e-14, -3.499369813968768e-13, -5.867472732806069e-02,  5.757496757096775e-14, -4.234563911897503e-13, -6.425392802547665e-02, -8.881910026850162e-16, -3.885835636746946e-16,  1.843933254003682e-02, -2.220477506712541e-16,  5.551193766781352e-17,  1.843933254003665e-02, -1.110238753356270e-15, -1.221262628691897e-15,  1.843933254003704e-02, -1.110238753356270e-16,  6.661432520137621e-16,  1.843933254003640e-02, -3.330716260068811e-16, -5.273634078442284e-16,  1.843933254003679e-02, -3.330716260068812e-16,  7.771671273493893e-16,  1.843933254003660e-02, -4.996003610813204e-16,  1.942890293094023e-16
  1.120000000000000e+00,  1.751666703115026e-01, -3.419748243995579e-01,  1.109320168727341e-01, -1.091907353647105e+00, -2.035401489052629e+00,  6.037689335473649e-01,  3.441694365598588e-15, -8.881791911222163e-16, -4.565637390406241e-03,  1.337830674173130e-14, -6.000808957598147e-14, -1.462907089173560e-02,  2.231610332527166e-14, -1.334802747403376e-13, -2.583329176264280e-02,  3.108803421656153e-14, -2.097054450947521e-13, -3.716908540196712e-02,  4.308077986378377e-14, -2.809133326169406e-13, -4.794700073660527e-02,  5.168829599880885e-14, -3.504088938737723e-13, -5.867472732806042e-02,  5.535413950651382e-14, -4.255384175001757e-13, -6.425392802547616e-02,  0.000000000000000e+00, -1.665358130034405e-16,  1.843933254003684e-02,  3.330716260068811e-16, -2.220477506712541e-16,  1.843933254003685e-02,  1.443310379363152e-15,  1.443310379363152e-15,  1.843933254003616e-02, -3.330716260068811e-16, -1.193506659857991e-15,  1.843933254003704e-02,  6.106313143459487e-16,  1.526578285864872e-15,  1.843933254003602e-02, -2.220477506712541e-16, -1.831893943037846e-15,  1.843933254003721e-02,  4.440892098500626e-16, -5.273559366969494e-16
  1.130000000000000e+00,  1.689090554264336e-01, -3.452193462505205e-01,  1.071268189230630e-01, -1.101860220519050e+00, -2.029671317494691e+00,  5.832842893935479e-01,  4.107828758940251e-15,  4.440895955611082e-16, -4.565637390407047e-03,  1.254563204826255e-14, -6.092403173879710e-14, -1.462907089173512e-02,  2.242712871494963e-14, -1.325365589280748e-13, -2.583329176264332e-02,  3.275346462102018e-14, -2.084008579445928e-13, -3.716908540196737e-02,  4.158183520357480e-14, -2.831895078417023e-13, -4.794700073660386e-02,  5.185485334359557e-14, -3.504088938737724e-13, -5.867472732806052e-02,  5.640903283712943e-14, -4.247611276776169e-13, -6.425392802547628e-02, -3.330716260068810e-16, -5.273634078442283e-16,  1.843933254003707e-02,  0.000000000000000e+00, -8.604350338511096e-16,  1.843933254003671e-02,  9.437029403528299e-16,  1.748626036536126e-15,  1.843933254003641e-02, -1.665358130034405e-16, -6.938992208476689e-16,  1.843933254003646e-02,  7.771671273493892e-16,  5.551193766781352e-16,  1.843933254003624e-02,  1.665358130034405e-16,  3.330716260068811e-16,  1.843933254003654e-02,  0.000000000000000e+00, -7.216449660063516e-16
  1.140000000000000e+00,  1.640861725199354e-01, -3.479330757928146e-01,  1.035844305121615e-01, -1.108749776998124e+00, -2.022746392565103e+00,  5.684299525441313e-01,  2.720048772811787e-15, -9.159347908447856e-16, -4.565637390406435e-03,  1.332279509550005e-14, -5.928643817497521e-14, -1.462907089173548e-02,  2.220507793559369e-14, -1.332304676135622e-13, -2.583329176264238e-02,  3.208729245923671e-14, -2.085396438116310e-13, -3.716908540196701e-02,  4.191493401695457e-14, -2.824955519804945e-13, -4.794700073660380e-02,  5.091102838980422e-14, -3.506864894484170e-13, -5.867472732805913e-02,  5.552070161134788e-14, -4.250109708348680e-13, -6.425392802547546e-02,  8.326790650172025e-16,  3.885835636746945e-16,  1.843933254003646e-02,  2.220477506712541e-16, -8.049230961832960e-16,  1.843933254003607e-02,  1.332286504027524e-15,  1.582090223532685e-15,  1.843933254003621e-02,  2.775596883390676e-16, -6.661432520137621e-16,  1.843933254003649e-02,  9.992148780206433e-16,  3.885835636746946e-16,  1.843933254003577e-02,  7.216551896815757e-16, -1.665358130034405e-16,  1.843933254003626e-02, -3.608224830031759e-16, -1.443289932012704e-15
  1.150000000000000e+00,  1.613474328055403e-01, -3.498827817892278e-01,  1.006971866969724e-01, -1.111653353844626e+00, -2.016087916487118e+00,  5.606138229298696e-01,  4.274362357275667e-15,  2.775559972256927e-17, -4.565637390407158e-03,  1.360035332665630e-14, -6.011911286844398e-14, -1.462907089173598e-02,  2.353738261172931e-14, -1.329529041393672e-13, -2.583329176264357e-02,  3.391926590414123e-14, -2.085951581584463e-13, -3.716908540196878e-02,  4.346939514606016e-14, -2.827453760905293e-13, -4.794700073660627e-02,  5.374250325117828e-14, -3.504644129887014e-13, -5.867472732806216e-02,  5.813017458708122e-14, -4.244835241695602e-13, -6.425392802547812e-02, -1.443310379363151e-15,  2.220477506712541e-16,  1.843933254003735e-02, -1.887405880705659e-15, -4.163395325086014e-16,  1.843933254003735e-02, -1.054726815688457e-15,  1.193506659857991e-15,  1.843933254003729e-02, -1.942917818373473e-15, -6.661432520137621e-16,  1.843933254003757e-02, -1.998429756041286e-15, -3.053156571729743e-16,  1.843933254003701e-02, -2.442525257383795e-15, -6.383872831798554e-16,  1.843933254003776e-02,  1.054711873393899e-15,  2.192690473634684e-15
  1.160000000000000e+00,  1.610730374490194e-01, -3.509416103969688e-01,  9.871099258774309e-02, -1.110072710272216e+00, -2.010597615325956e+00,  5.606170203230886e-01,  3.996806360049973e-15, -3.885783961159696e-16, -4.565637390406796e-03,  1.199051558595004e-14, -6.175670643226584e-14, -1.462907089173382e-02,  2.187200176655978e-14, -1.327863660548503e-13, -2.583329176264033e-02,  3.186523507197557e-14, -2.089004870659304e-13, -3.716908540196407e-02,  4.141528579688492e-14, -2.829952002005641e-13, -4.794700073660009e-02,  5.041135635544409e-14, -3.515747952872794e-13, -5.867472732805475e-02,  5.490997389362306e-14, -4.255661778509816e-13, -6.425392802547070e-02,  1.887405880705660e-15,  2.081697662543007e-15,  1.843933254003391e-02,  4.440955013425081e-16, -3.885835636746946e-16,  1.843933254003474e-02,  4.996074390103216e-16, -3.608275948407878e-16,  1.843933254003438e-02,  3.885835636746946e-16, -5.828753455120419e-16,  1.843933254003416e-02,  1.387798441695337e-15,  1.026970846854550e-15,  1.843933254003385e-02,  1.332286504027524e-15,  4.440955013425080e-16,  1.843933254003440e-02,  9.436895709313831e-16, -7.133182933216631e-15
  1.170000000000000e+00,  1.634530106950666e-01, -3.510100639841659e-01,  9.773169555319433e-02, -1.103728407898410e+00, -2.006734997401054e+00,  5.687485856503189e-01,  4.884985551172191e-15,  6.383787936190931e-16, -4.565637390407158e-03,  1.409995814273755e-14, -6.084076426945023e-14, -1.462907089173615e-02,  2.625750465883955e-14, -1.332027112661427e-13, -2.583329176264422e-02,  3.774975583439614e-14, -2.083731007711852e-13, -3.716908540196951e-02,  4.763313031330733e-14, -2.834948484206339e-13, -4.794700073660670e-02,  5.896130005449519e-14, -3.519079099768529e-13, -5.867472732806280e-02,  6.457057597399760e-14, -4.250109708348681e-13, -6.425392802547977e-02, -7.383087709819198e-15, -6.383872831798554e-16,  1.843933254003815e-02, -6.827968333141063e-15,  4.440955013425081e-16,  1.843933254003743e-02, -6.883480270808876e-15, -1.110238753356270e-16,  1.843933254003738e-02, -6.550408644801994e-15,  4.718514701764148e-16,  1.843933254003782e-02, -7.438599647487012e-15, -4.440955013425081e-16,  1.843933254003768e-02, -6.605920582469808e-15,  1.387798441695338e-16,  1.843933254003729e-02, -8.049116928532383e-16,  2.386979502944087e-15
  1.180000000000000e+00,  1.684790563813082e-01, -3.499933760595484e-01,  9.777455702072632e-02, -1.092603374636066e+00, -2.004559416390126e+00,  5.849052231813682e-01,  3.941295160604835e-15, -2.775559972256926e-16, -4.565637390406602e-03,  1.348933003419380e-14, -6.009135704532834e-14, -1.462907089173534e-02,  2.259366679946658e-14, -1.332859803084011e-13, -2.583329176264199e-02,  3.286449331465076e-14, -2.085118866382234e-13, -3.716908540196631e-02,  4.335836220826690e-14, -2.822179696360113e-13, -4.794700073660330e-02,  5.257660183767130e-14, -3.507420085633458e-13, -5.867472732805842e-02,  5.679767774840887e-14, -4.256772192542041e-13, -6.425392802547408e-02, -8.326790650172027e-16,  8.881910026850162e-16,  1.843933254003582e-02, -7.216551896815755e-16,  1.110238753356270e-16,  1.843933254003585e-02, -5.551193766781351e-16, -2.775596883390675e-17,  1.843933254003557e-02, -1.221262628691897e-15, -4.718514701764147e-16,  1.843933254003637e-02, -9.437029403528297e-16, -7.771671273493892e-16,  1.843933254003590e-02, -4.996074390103216e-16,  1.387798441695338e-16,  1.843933254003554e-02,  6.661338147750939e-16, -2.525757381022231e-15
  1.190000000000000e+00,  1.758940785980191e-01, -3.478162250517000e-01,  9.875167160973414e-02, -1.077054269438239e+00, -2.003762548656579e+00,  6.083881647411699e-01,  3.941295160604836e-15, -4.440895955611082e-16, -4.565637390406658e-03,  1.343381838796255e-14, -6.053545021517833e-14, -1.462907089173484e-02,  2.364840800140728e-14, -1.329806604867867e-13, -2.583329176264119e-02,  3.341963678280365e-14, -2.088727298925228e-13, -3.716908540196615e-02,  4.369146102164669e-14, -2.835781231239788e-13, -4.794700073660153e-02,  5.324283121681815e-14, -3.509085659081326e-13, -5.867472732805833e-02,  5.868538160319472e-14, -4.249832104840624e-13, -6.425392802547378e-02, -1.443310379363151e-15,  7.494111585154825e-16,  1.843933254003604e-02, -2.275989444380354e-15, -8.604350338511095e-16,  1.843933254003515e-02, -2.664573008055049e-15, -1.110238753356270e-15,  1.843933254003574e-02, -9.992148780206433e-16,  1.720870067702219e-15,  1.843933254003499e-02, -2.053941693709100e-15, -1.387798441695338e-16,  1.843933254003546e-02, -2.220477506712540e-15, -6.661432520137620e-16,  1.843933254003576e-02,  1.082467449009527e-15, -3.469446951953614e-15
  1.200000000000000e+00,  1.850358097339864e-01, -3.445117904264565e-01,  1.005103571322695e-01, -1.058251218627164e+00, -2.003756172324900e+00,  6.375104897240059e-01,  4.274362357275666e-15, -2.775559972256926e-16, -4.565637390406491e-03,  1.304523686434380e-14, -6.039667109960021e-14, -1.462907089173618e-02,  2.353738261172931e-14, -1.330084168342062e-13, -2.583329176264291e-02,  3.380823721051067e-14, -2.081510433839240e-13, -3.716908540196854e-02,  4.341387867716355e-14, -2.826343431527361e-13, -4.794700073660517e-02,  5.363146502132049e-14, -3.506309703334881e-13, -5.867472732806095e-02,  5.885194370802877e-14, -4.234286308389447e-13, -6.425392802547741e-02, -1.609846192366592e-15, -2.498037195051608e-16,  1.843933254003693e-02, -1.554334254698778e-15, -1.665358130034405e-16,  1.843933254003682e-02, -1.332286504027524e-15,  8.881910026850162e-16,  1.843933254003657e-02, -2.275989444380354e-15, -1.332286504027524e-15,  1.843933254003726e-02, -1.665358130034405e-15, -1.942917818373472e-16,  1.843933254003707e-02, -1.554334254698778e-15,  5.828753455120419e-16,  1.843933254003676e-02, -1.360023205165817e-15,  8.049116928532385e-16
  1.210000000000000e+00,  1.946570911226531e-01, -3.403591767312857e-01,  1.028871229409632e-01, -1.038727813420991e+00, -2.003916185135065e+00,  6.690454927770901e-01,  4.662940753391636e-15,  9.992015900124932e-16, -4.565637390407934e-03,  1.326728344926880e-14, -6.089627591568146e-14, -1.462907089173551e-02,  2.453661111883103e-14, -1.321757264116215e-13, -2.583329176264353e-02,  3.391926590414124e-14, -2.087061868520769e-13, -3.716908540196854e-02,  4.446869158619949e-14, -2.830784749039091e-13, -4.794700073660488e-02,  5.424217528553841e-14, -3.503256152013791e-13, -5.867472732806188e-02,  5.924058861930817e-14, -4.247888880284225e-13, -6.425392802547797e-02, -2.442525257383795e-15,  3.330716260068811e-16,  1.843933254003749e-02, -2.109453631376913e-15,  3.053156571729744e-16,  1.843933254003704e-02, -2.775596883390676e-15, -3.608275948407878e-16,  1.843933254003729e-02, -2.387013319715981e-15, -1.110238753356270e-16,  1.843933254003696e-02, -2.942132696394117e-15, -1.776382005370033e-15,  1.843933254003760e-02, -2.387013319715981e-15,  1.276774566359711e-15,  1.843933254003676e-02, -2.775557561562891e-16,  1.165734175856414e-15
  1.220000000000000e+00,  2.028801964765874e-01, -3.359791376936778e-01,  1.057976553486599e-01, -1.022644583698745e+00, -2.003794533159278e+00,  6.980924450262214e-01,  3.719250362824280e-15, -1.110223988902770e-16, -4.565637390406880e-03,  1.293421357188130e-14, -6.056320603829397e-14, -1.462907089173557e-02,  2.270469218914455e-14, -1.327863660548503e-13, -2.583329176264266e-02,  3.269795027420490e-14, -2.080122575168858e-13, -3.716908540196807e-02,  4.230354929923097e-14, -2.819403872915282e-13, -4.794700073660466e-02,  5.185485334359557e-14, -3.509363254655970e-13, -5.867472732806096e-02,  5.607590862746134e-14, -4.246778466251998e-13, -6.425392802547658e-02,  6.106313143459486e-16,  5.273634078442283e-16,  1.843933254003654e-02, -6.106313143459487e-16, -7.216551896815757e-16,  1.843933254003724e-02,  8.326790650172028e-16,  1.249018597525804e-15,  1.843933254003602e-02,  1.110238753356270e-16, -8.881910026850162e-16,  1.843933254003710e-02, -3.885835636746945e-16, -5.551193766781350e-17,  1.843933254003698e-02,  5.551193766781352e-16,  7.216551896815757e-16,  1.843933254003635e-02, -3.330669073875469e-16,  4.996003610813204e-16
  1.230000000000000e+00,  2.074948506549001e-01, -3.321747891378803e-01,  1.093808939747442e-01, -1.015236817017418e+00, -2.003161527517037e+00,  7.191110351064400e-01,  4.385384756165943e-15, -2.220447977805541e-16, -4.565637390407074e-03,  1.254563204826255e-14, -6.000808957598149e-14, -1.462907089173560e-02,  2.220507793559370e-14, -1.323422644961384e-13, -2.583329176264328e-02,  3.192074941879086e-14, -2.083453435977776e-13, -3.716908540196743e-02,  4.141528579688493e-14, -2.819126290570800e-13, -4.794700073660462e-02,  5.030031812558629e-14, -3.495483475923745e-13, -5.867472732806044e-02,  5.518757740167979e-14, -4.234841515405559e-13, -6.425392802547676e-02,  1.887405880705659e-15,  5.551193766781351e-16,  1.843933254003632e-02,  1.387798441695338e-15, -1.387798441695338e-16,  1.843933254003682e-02,  1.054726815688457e-15, -4.996074390103216e-16,  1.843933254003729e-02,  1.887405880705659e-15, -2.775596883390676e-17,  1.843933254003626e-02,  1.887405880705659e-15,  5.551193766781352e-16,  1.843933254003638e-02,  4.440955013425082e-16, -1.304530535193618e-15,  1.843933254003760e-02, -9.714451465470120e-16, -2.220446049250313e-16
  1.240000000000000e+00,  2.069993509253353e-01, -3.292262204424772e-01,  1.141391349831458e-01, -1.020464338971656e+00, -2.002774262772216e+00,  7.284145820935196e-01,  2.997604770037480e-15, -8.881791911222163e-16, -4.565637390406241e-03,  1.215705052464380e-14, -5.956399640613147e-14, -1.462907089173510e-02,  2.004008283687331e-14, -1.325643152754944e-13, -2.583329176264125e-02,  2.892297469076527e-14, -2.077346857828093e-13, -3.716908540196645e-02,  3.813981413198382e-14, -2.813852226025619e-13, -4.794700073660214e-02,  4.608086539098964e-14, -3.488821182132276e-13, -5.867472732805822e-02,  5.013519355504714e-14, -4.236507136453900e-13, -6.425392802547326e-02,  5.939777330456046e-15,  3.885835636746946e-16,  1.843933254003554e-02,  5.606705704449164e-15,  1.387798441695338e-16,  1.843933254003551e-02,  5.606705704449164e-15, -4.163395325086013e-16,  1.843933254003582e-02,  5.884265392788231e-15,  2.775596883390675e-16,  1.843933254003568e-02,  5.273634078442284e-15,  1.110238753356270e-16,  1.843933254003568e-02,  6.383872831798554e-15,  7.771671273493892e-16,  1.843933254003513e-02, -1.137978600240785e-15, -3.191891195797325e-15
  1.250000000000000e+00,  2.022506187315495e-01, -3.260387497144818e-01,  1.204556189858575e-01, -1.036439851838586e+00, -2.004591484485988e+00,  7.272590522246910e-01,  4.773963152281914e-15,  1.221246387793048e-15, -4.565637390407297e-03,  1.171295735479379e-14, -6.034115945336898e-14, -1.462907089173437e-02,  1.992905744719534e-14, -1.333970056980791e-13, -2.583329176264144e-02,  2.947811815891816e-14, -2.081232862105164e-13, -3.716908540196543e-02,  3.830636353867371e-14, -2.825233102149428e-13, -4.794700073660214e-02,  4.663605654027867e-14, -3.501590578565924e-13, -5.867472732805722e-02,  5.080144197438331e-14, -4.242892017139205e-13, -6.425392802547300e-02,  4.774026639431962e-15,  4.440955013425081e-16,  1.843933254003513e-02,  5.440169891445725e-15,  1.526578285864872e-15,  1.843933254003544e-02,  4.496466951092895e-15, -8.881910026850162e-16,  1.843933254003535e-02,  5.051586327771030e-15,  3.885835636746946e-16,  1.843933254003532e-02,  4.996074390103216e-15,  1.332286504027524e-15,  1.843933254003518e-02,  4.107883387418200e-15, -7.494111585154825e-16,  1.843933254003579e-02, -9.992007221626407e-16, -3.691491556878645e-15
  1.260000000000000e+00,  1.961655688996601e-01, -3.205958422919999e-01,  1.283496415174657e-01, -1.055857715742851e+00, -2.009395450826016e+00,  7.221673119442815e-01,  3.497205565043726e-15, -1.221246387793047e-15, -4.565637390406712e-03,  1.365586497288755e-14, -5.978604299105647e-14, -1.462907089173581e-02,  2.353738261172932e-14, -1.340076453413080e-13, -2.583329176264341e-02,  3.480749545318585e-14, -2.071795423146564e-13, -3.716908540196937e-02,  4.457972452399274e-14, -2.828564090283225e-13, -4.794700073660611e-02,  5.413113705568060e-14, -3.520189482067106e-13, -5.867472732806207e-02,  5.924058861930818e-14, -4.245668052219772e-13, -6.425392802547859e-02, -2.664573008055049e-15, -9.992148780206433e-16,  1.843933254003757e-02, -2.387013319715981e-15,  1.054726815688457e-15,  1.843933254003701e-02, -2.387013319715981e-15,  3.330716260068811e-16,  1.843933254003679e-02, -2.664573008055049e-15, -7.771671273493892e-16,  1.843933254003768e-02, -2.553549132719422e-15,  0.000000000000000e+00,  1.843933254003738e-02, -2.053941693709100e-15,  4.718514701764147e-16,  1.843933254003701e-02,  1.137978600240785e-15,  2.220446049250313e-15
  1.270000000000000e+00,  1.911047370796123e-01, -3.114180140870141e-01,  1.380306825122841e-01, -1.073031379343587e+00, -2.016388025895589e+00,  7.196208471255531e-01,  3.552716764488865e-15, -6.106231938965237e-16, -4.565637390407018e-03,  1.304523686434380e-14, -5.967501969859397e-14, -1.462907089173585e-02,  2.281571757882252e-14, -1.327863660548503e-13, -2.583329176264258e-02,  3.275346462102019e-14, -2.089004870659305e-13, -3.716908540196782e-02,  4.219251636143771e-14, -2.822457278704596e-13, -4.794700073660497e-02,  5.168829599880885e-14, -3.511584019253125e-13, -5.867472732806045e-02,  5.713080195807695e-14, -4.231232669800821e-13, -6.425392802547697e-02,  5.551193766781350e-17, -3.885835636746945e-16,  1.843933254003682e-02, -3.885835636746945e-16, -3.053156571729743e-16,  1.843933254003671e-02, -1.110238753356270e-16,  3.330716260068811e-16,  1.843933254003663e-02, -3.885835636746946e-16, -8.326790650172027e-16,  1.843933254003718e-02,  1.665358130034405e-16,  4.718514701764147e-16,  1.843933254003651e-02,  2.220477506712540e-16,  5.551193766781351e-16,  1.843933254003662e-02,  3.885780586188048e-16,  1.110223024625157e-16
